Grant.Application.ID,Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1
6157,0,4D,10A,,380103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,20.0,730102.0,40.0,730110.0,40.0,0.0,0.0,0.0,0.0,63552.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2558.0,25.0,,Less than 0,1.0,2.0,0.0,6.0,0.0,2.0
8692,0,24D,30B,A ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53587.0,CHIEF_INVESTIGATOR,1970.0,Western Europe,,2668.0,25.0,Yes ,>5 to 10,0.0,1.0,3.0,5.0,3.0,0.0
137,0,4D,20C,,380103.0,45.0,321206.0,45.0,320702.0,10.0,0.0,0.0,0.0,0.0,730213.0,60.0,730217.0,20.0,730306.0,20.0,0.0,0.0,0.0,0.0,26107.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2558.0,25.0,Yes ,>5 to 10,1.0,1.0,1.0,4.0,4.0,0.0
1352,1,4D,10A,C ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73882.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,,2713.0,25.0,,Less than 0,1.0,1.0,5.0,7.0,4.0,1.0
1318,1,,,B ,300303.0,50.0,270803.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,620208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80372.0,CHIEF_INVESTIGATOR,1955.0,Australia,,3258.0,31.0,Yes ,more than 15,0.0,0.0,6.0,3.0,5.0,0.0
777,0,4D,10A,,320402.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,60.0,730000.0,20.0,670403.0,20.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
5790,0,2B,10A,,370104.0,50.0,370402.0,30.0,419999.0,20.0,0.0,0.0,0.0,0.0,730218.0,50.0,730217.0,30.0,750299.0,20.0,0.0,0.0,0.0,0.0,30437.0,CHIEF_INVESTIGATOR,1975.0,Australia,,3703.0,10.0,Yes ,>=0 to 5,0.0,1.0,0.0,2.0,0.0,0.0
4313,1,75C,10B,A ,270103.0,60.0,270201.0,30.0,270304.0,10.0,0.0,0.0,0.0,0.0,730102.0,40.0,730112.0,30.0,730214.0,30.0,0.0,0.0,0.0,0.0,73512.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2553.0,25.0,Yes ,>=0 to 5,2.0,0.0,5.0,1.0,3.0,2.0
4153,1,4D,10A,D ,320801.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330592.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2553.0,25.0,Yes ,>=0 to 5,3.0,1.0,0.0,2.0,0.0,0.0
4088,1,,,B ,280210.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610101.0,80.0,610104.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,139852.0,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
4944,1,,,G ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7818,0,62B,10B,B ,321204.0,20.0,321208.0,40.0,321209.0,20.0,321210.0,20.0,0.0,0.0,730201.0,20.0,730204.0,40.0,730211.0,40.0,0.0,0.0,0.0,0.0,18377.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2923.0,25.0,Yes ,>5 to 10,3.0,4.0,5.0,1.0,9.0,2.0
3941,0,4D,10A,,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16642.0,PRINCIPAL_SUPERVISOR,1965.0,Australia,,2763.0,25.0,Yes ,>=0 to 5,0.0,1.0,4.0,2.0,1.0,0.0
7036,0,24D,30B,B ,,,,,,,,,,,,,,,,,,,,,144267.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2763.0,25.0,Yes ,>=0 to 5,0.0,5.0,0.0,0.0,0.0,0.0
952,0,37A,30B,,280105.0,60.0,280104.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,700199.0,50.0,700299.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,491582.0,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,1528.0,13.0,,,0.0,1.0,0.0,0.0,1.0,1.0
6922,0,2B,10A,,300201.0,50.0,300204.0,30.0,270799.0,20.0,0.0,0.0,0.0,0.0,620101.0,40.0,670602.0,30.0,620501.0,30.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
2823,1,47C,10A,,290501.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808267.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2178.0,19.0,,Less than 0,1.0,0.0,2.0,4.0,0.0,0.0
307,1,34B,30C,,270702.0,50.0,270706.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,770302.0,60.0,770306.0,20.0,770102.0,20.0,0.0,0.0,0.0,0.0,12542.0,PRINCIPAL_SUPERVISOR,1965.0,,,,,,,0.0,0.0,0.0,2.0,3.0,0.0
5711,1,,,A ,330202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720202.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2298.0,46.0,,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0
5412,0,2B,10A,,240302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80217.0,CHIEF_INVESTIGATOR,1940.0,Australia,,3198.0,31.0,,more than 15,0.0,4.0,6.0,29.0,0.0,3.0
714,0,83C,30B,,380103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60697.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2558.0,25.0,,,0.0,0.0,2.0,0.0,1.0,0.0
6514,1,21A,50A,A ,320502.0,60.0,320703.0,20.0,320705.0,20.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659757.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2668.0,25.0,Yes ,>=0 to 5,1.0,6.0,11.0,2.0,1.0,0.0
4850,0,,,F ,321015.0,80.0,270105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
2230,1,47C,10B,A ,250103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670901.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495212.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2053.0,19.0,,Less than 0,3.0,1.0,22.0,2.0,3.0,0.0
7367,1,21A,50A,A ,250105.0,40.0,250201.0,30.0,250203.0,30.0,0.0,0.0,0.0,0.0,670707.0,50.0,780103.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,607102.0,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,3048.0,31.0,,,2.0,1.0,7.0,2.0,1.0,0.0
3339,1,21A,50A,A ,230204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710402.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500012.0,CHIEF_INVESTIGATOR,1975.0,Australia,,1578.0,13.0,Yes ,,1.0,0.0,0.0,0.0,3.0,0.0
4780,0,,,H ,321402.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493697.0,CHIEF_INVESTIGATOR,1960.0,Asia Pacific,,2178.0,19.0,Yes ,>=0 to 5,2.0,2.0,18.0,22.0,2.0,3.0
3787,0,4D,10A,,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,80.0,730211.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4167.0,CHIEF_INVESTIGATOR,1955.0,Australia,English,2768.0,25.0,,>10 to 15,1.0,2.0,8.0,14.0,15.0,5.0
4476,0,4D,10A,,321015.0,60.0,321214.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730301.0,10.0,730204.0,40.0,0.0,0.0,0.0,0.0,78342.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2653.0,25.0,,>5 to 10,1.0,5.0,3.0,1.0,8.0,1.0
946,0,24D,30B,,321202.0,40.0,321028.0,30.0,321003.0,30.0,0.0,0.0,0.0,0.0,730306.0,50.0,730114.0,25.0,730106.0,25.0,0.0,0.0,0.0,0.0,86302.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2763.0,25.0,Yes ,>=0 to 5,0.0,5.0,1.0,0.0,0.0,0.0
8312,1,4D,10A,G ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,60.0,730203.0,20.0,730211.0,10.0,780105.0,5.0,670402.0,5.0,74302.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2603.0,25.0,Yes ,>10 to 15,4.0,2.0,3.0,1.0,6.0,1.0
1035,0,21A,50A,,240302.0,50.0,400303.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750802.0,50.0,780102.0,40.0,750899.0,10.0,0.0,0.0,0.0,0.0,80232.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3198.0,31.0,Yes ,more than 15,0.0,0.0,5.0,6.0,28.0,3.0
607,0,145A,30B,,300204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79702.0,CHIEF_INVESTIGATOR,1950.0,Australia,,1038.0,1.0,Yes ,more than 15,0.0,0.0,1.0,6.0,1.0,7.0
3875,0,4D,10A,G ,321024.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,20.0,730203.0,20.0,730303.0,60.0,0.0,0.0,0.0,0.0,25217.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,2563.0,25.0,Yes ,>=0 to 5,2.0,2.0,15.0,8.0,5.0,1.0
499,0,101A,30G,,321021.0,40.0,320702.0,30.0,321011.0,30.0,0.0,0.0,0.0,0.0,730104.0,60.0,730211.0,25.0,730107.0,15.0,0.0,0.0,0.0,0.0,43882.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2768.0,25.0,Yes ,>=0 to 5,0.0,5.0,3.0,4.0,2.0,1.0
1409,1,4D,10A,F ,320202.0,70.0,320206.0,20.0,320207.0,10.0,0.0,0.0,0.0,0.0,730108.0,70.0,730101.0,10.0,730102.0,10.0,730105.0,10.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
7004,0,4D,10A,,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20937.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2763.0,25.0,Yes ,>5 to 10,0.0,9.0,4.0,7.0,2.0,0.0
2971,1,59C,20C,A ,270199.0,40.0,320202.0,20.0,270805.0,20.0,320499.0,20.0,0.0,0.0,780105.0,70.0,730101.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,39812.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2603.0,25.0,Yes ,>=0 to 5,2.0,0.0,7.0,17.0,3.0,3.0
1783,1,,,,,,,,,,,,,,,,,,,,,,,,66077.0,CHIEF_INVESTIGATOR,1960.0,Australia,,1258.0,34.0,Yes ,>10 to 15,0.0,0.0,2.0,26.0,7.0,2.0
505,0,2B,10A,,291804.0,40.0,250605.0,30.0,250103.0,30.0,0.0,0.0,0.0,0.0,670711.0,30.0,671401.0,30.0,680399.0,40.0,0.0,0.0,0.0,0.0,77182.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3098.0,31.0,Yes ,>10 to 15,0.0,1.0,7.0,8.0,5.0,0.0
7456,0,62B,10B,C ,321204.0,60.0,321021.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,80.0,730306.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,42107.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2533.0,25.0,Yes ,>5 to 10,0.0,0.0,0.0,0.0,0.0,2.0
4288,1,4D,10A,F ,270804.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,45.0,780105.0,45.0,670401.0,5.0,670403.0,5.0,0.0,0.0,665642.0,CHIEF_INVESTIGATOR,1960.0,Western Europe,,1258.0,34.0,Yes ,>=0 to 5,1.0,2.0,1.0,5.0,6.0,1.0
8168,0,4D,10A,,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,40.0,730202.0,30.0,730114.0,20.0,730106.0,10.0,0.0,0.0,735967.0,CHIEF_INVESTIGATOR,1965.0,Western Europe,,2713.0,25.0,Yes ,>=0 to 5,5.0,3.0,1.0,0.0,0.0,0.0
3355,0,150B,30B,A ,370102.0,40.0,370104.0,30.0,370402.0,30.0,0.0,0.0,0.0,0.0,750803.0,30.0,759999.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,7662.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3508.0,4.0,Yes ,>10 to 15,0.0,0.0,0.0,3.0,0.0,1.0
6629,1,5A,30B,A ,321024.0,60.0,321017.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730306.0,60.0,730114.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,93802.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2563.0,25.0,Yes ,>=0 to 5,0.0,5.0,0.0,0.0,6.0,19.0
5490,0,2B,10A,,270103.0,80.0,270899.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74302.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2603.0,25.0,Yes ,>10 to 15,2.0,1.0,3.0,1.0,4.0,1.0
2016,0,179C,20A,G ,270602.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121822.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2538.0,25.0,,>=0 to 5,0.0,1.0,0.0,0.0,0.0,1.0
2638,1,2B,10A,D ,320602.0,50.0,320699.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730203.0,50.0,730118.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67647.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2678.0,25.0,Yes ,>5 to 10,3.0,8.0,11.0,10.0,9.0,4.0
5542,0,2B,10A,,240499.0,60.0,249903.0,30.0,291804.0,10.0,0.0,0.0,0.0,0.0,671399.0,60.0,671401.0,30.0,700302.0,10.0,0.0,0.0,0.0,0.0,31512.0,CHIEF_INVESTIGATOR,1965.0,Middle East and Africa,,3198.0,31.0,,,0.0,1.0,2.0,2.0,1.0,0.0
4080,1,,,,290101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12002.0,CHIEF_INVESTIGATOR,1945.0,Australia,,1038.0,1.0,,Less than 0,0.0,0.0,0.0,1.0,1.0,6.0
2059,1,149A,30B,B ,321204.0,55.0,321208.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,60.0,730202.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,342122.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2543.0,25.0,Yes ,>=0 to 5,1.0,0.0,0.0,3.0,18.0,3.0
1003,0,32D,30B,,380107.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13687.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2923.0,25.0,,Less than 0,0.0,2.0,0.0,0.0,0.0,0.0
1480,1,21A,50A,,340204.0,60.0,321214.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730308.0,40.0,730218.0,40.0,720299.0,20.0,0.0,0.0,0.0,0.0,45997.0,CHIEF_INVESTIGATOR,1960.0,Australia,,1678.0,13.0,Yes ,>=0 to 5,1.0,0.0,0.0,2.0,5.0,1.0
1364,1,2B,10A,D ,300510.0,50.0,300405.0,40.0,270804.0,10.0,0.0,0.0,0.0,0.0,630107.0,50.0,630106.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69337.0,PRINCIPAL_SUPERVISOR,1965.0,Australia,,1258.0,34.0,Yes ,>5 to 10,1.0,0.0,2.0,8.0,4.0,1.0
480,1,21A,50A,,321017.0,50.0,321022.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730213.0,60.0,730114.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,79217.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2828.0,25.0,,Less than 0,1.0,1.0,3.0,1.0,0.0,0.0
6809,1,2B,10A,E ,290603.0,50.0,290699.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,770502.0,50.0,780103.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48902.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2053.0,19.0,Yes ,>5 to 10,0.0,0.0,8.0,0.0,12.0,0.0
6452,1,21A,50A,A ,340101.0,50.0,349999.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,720299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744982.0,CHIEF_INVESTIGATOR,1980.0,Western Europe,,1578.0,13.0,Yes ,>=0 to 5,2.0,0.0,0.0,0.0,0.0,0.0
6277,1,4D,10A,A ,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,90.0,730203.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,79142.0,CHIEF_INVESTIGATOR,1940.0,Australia,,2763.0,25.0,Yes ,more than 15,2.0,5.0,12.0,14.0,8.0,0.0
3890,0,4D,10A,,320404.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,30.0,670403.0,30.0,730112.0,20.0,780105.0,10.0,730214.0,10.0,71402.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2553.0,25.0,Yes ,>=0 to 5,0.0,1.0,1.0,6.0,6.0,1.0
3612,1,,,A ,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78817.0,CHIEF_INVESTIGATOR,1950.0,Western Europe,,2713.0,25.0,Yes ,more than 15,3.0,2.0,5.0,11.0,9.0,3.0
7413,1,21A,50A,A ,270499.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655622.0,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,1038.0,1.0,Yes ,>=0 to 5,1.0,0.0,0.0,0.0,0.0,0.0
6625,0,62B,30B,C ,,,,,,,,,,,,,,,,,,,,,28797.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2768.0,25.0,Yes ,>=0 to 5,6.0,13.0,0.0,0.0,0.0,1.0
6472,0,40D,20C,H ,321204.0,50.0,321206.0,40.0,321299.0,10.0,0.0,0.0,0.0,0.0,730106.0,20.0,730209.0,30.0,730211.0,30.0,730213.0,20.0,0.0,0.0,46127.0,CHIEF_INVESTIGATOR,1955.0,Great Britain,,2518.0,25.0,,>=0 to 5,0.0,0.0,0.0,0.0,7.0,0.0
3524,0,60D,30D,,,,,,,,,,,,,,,,,,,,,,101532.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2538.0,25.0,,>=0 to 5,1.0,2.0,1.0,5.0,6.0,1.0
2610,0,2B,10A,,420215.0,60.0,420216.0,20.0,440205.0,20.0,0.0,0.0,0.0,0.0,750401.0,50.0,751001.0,30.0,750902.0,20.0,0.0,0.0,0.0,0.0,17647.0,CHIEF_INVESTIGATOR,1960.0,Australia,,548.0,7.0,Yes ,>5 to 10,0.0,1.0,0.0,0.0,0.0,1.0
1954,1,,,A ,360201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750605.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3658.0,22.0,Yes ,>10 to 15,1.0,0.0,2.0,0.0,6.0,2.0
8495,1,34B,30C,A ,270708.0,40.0,270707.0,40.0,270504.0,20.0,0.0,0.0,0.0,0.0,770706.0,30.0,780105.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,81792.0,CHIEF_INVESTIGATOR,1950.0,Australia,,3268.0,31.0,Yes ,more than 15,2.0,1.0,0.0,9.0,9.0,7.0
1560,0,5A,30B,,320899.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730214.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2553.0,25.0,Yes ,>10 to 15,0.0,1.0,1.0,6.0,1.0,0.0
35,1,2B,10A,,260109.0,50.0,260602.0,40.0,260112.0,10.0,0.0,0.0,0.0,0.0,780104.0,60.0,770101.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5287.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3123.0,31.0,Yes ,>=0 to 5,2.0,1.0,8.0,3.0,1.0,0.0
8080,0,4D,10A,,321027.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730110.0,50.0,730102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,77067.0,CHIEF_INVESTIGATOR,1970.0,Australia,English,2668.0,25.0,Yes ,>5 to 10,2.0,4.0,8.0,5.0,7.0,0.0
4750,0,40D,10B,C ,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889197.0,CHIEF_INVESTIGATOR,1975.0,Great Britain,,2713.0,25.0,Yes ,>=0 to 5,0.0,1.0,3.0,1.0,1.0,0.0
5500,1,2B,10A,D ,410101.0,60.0,430107.0,20.0,440207.0,20.0,0.0,0.0,0.0,0.0,750201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
5087,1,21A,50A,A ,440103.0,50.0,440114.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,780199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111537.0,CHIEF_INVESTIGATOR,1960.0,Western Europe,,803.0,7.0,Yes ,>=0 to 5,1.0,0.0,5.0,4.0,0.0,0.0
4982,0,149A,30B,B ,321208.0,30.0,321204.0,40.0,321004.0,30.0,0.0,0.0,0.0,0.0,730211.0,60.0,730105.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5967.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2923.0,25.0,Yes ,>10 to 15,2.0,3.0,0.0,3.0,8.0,5.0
4541,1,,,A ,,,,,,,,,,,,,,,,,,,,,685762.0,CHIEF_INVESTIGATOR,1970.0,South Africa,,3508.0,4.0,Yes ,>=0 to 5,1.0,1.0,0.0,0.0,2.0,0.0
507,0,,,,320705.0,20.0,329999.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,730111.0,80.0,780108.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7527.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2883.0,25.0,,>=0 to 5,0.0,2.0,4.0,0.0,3.0,6.0
1478,1,21A,50A,,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78962.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2668.0,25.0,,Less than 0,1.0,2.0,3.0,2.0,7.0,1.0
2882,0,34B,30C,A ,320705.0,50.0,320702.0,40.0,320703.0,10.0,0.0,0.0,0.0,0.0,730104.0,50.0,730114.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,636757.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2578.0,25.0,Yes ,>=0 to 5,1.0,3.0,0.0,0.0,2.0,0.0
5617,0,2B,10A,,280103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86212.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2163.0,19.0,,Less than 0,2.0,3.0,1.0,1.0,0.0,0.0
2964,0,113A,10B,D ,300205.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95867.0,CHIEF_INVESTIGATOR,1965.0,Australia,,1258.0,34.0,,>=0 to 5,0.0,1.0,0.0,0.0,0.0,0.0
2027,1,,,D ,,,,,,,,,,,,,,,,,,,,,2022.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2668.0,25.0,Yes ,>5 to 10,0.0,1.0,2.0,9.0,11.0,8.0
363,1,2B,10A,,430101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750901.0,70.0,750801.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,63192.0,CHIEF_INVESTIGATOR,1955.0,Australia,,653.0,7.0,,,0.0,0.0,0.0,1.0,1.0,0.0
7834,1,,,A ,280106.0,34.0,280111.0,33.0,280112.0,33.0,0.0,0.0,0.0,0.0,,,,,,,,,,,77817.0,CHIEF_INVESTIGATOR,1970.0,Australia,English,4203.0,58.0,Yes ,>5 to 10,0.0,0.0,8.0,3.0,2.0,0.0
4089,1,,,B ,360299.0,40.0,321214.0,40.0,321212.0,20.0,0.0,0.0,0.0,0.0,730299.0,50.0,730307.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,636972.0,CHIEF_INVESTIGATOR,1960.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
